Time,Temperature,Humidity
2014-12-18 18:31:53.680991,18.100000381469727,47.20000076293945
2014-12-18 18:33:00.553950,18.100000381469727,47.099998474121094
2014-12-18 18:34:02.363769,18.200000762939453,46.900001525878906
2014-12-18 18:35:04.672995,18.200000762939453,46.79999923706055
2014-12-18 18:36:09.655959,18.299999237060547,46.79999923706055
2014-12-18 18:37:14.700164,18.299999237060547,46.70000076293945
2014-12-18 18:38:17.402251,18.299999237060547,46.599998474121094
2014-12-18 18:39:19.782321,18.299999237060547,46.5
2014-12-18 18:40:22.542420,18.399999618530273,46.400001525878906
2014-12-18 18:41:30.235775,18.399999618530273,46.400001525878906
2014-12-18 18:42:32.673646,18.399999618530273,46.29999923706055
2014-12-18 18:43:34.866947,18.399999618530273,46.20000076293945
2014-12-18 18:44:37.282496,18.399999618530273,46.20000076293945
2014-12-18 18:45:39.622710,18.5,46.20000076293945
2014-12-18 18:46:41.866021,18.5,46.20000076293945
2014-12-18 18:47:44.107037,18.5,46.099998474121094
2014-12-18 18:48:46.502637,18.5,46.0
2014-12-18 18:49:51.688320,18.5,45.900001525878906
2014-12-18 18:50:57.031022,18.5,45.900001525878906
2014-12-18 18:51:59.492708,18.600000381469727,45.79999923706055
2014-12-18 18:53:02.084182,18.5,45.79999923706055
2014-12-18 18:54:04.302502,18.5,45.79999923706055
2014-12-18 18:55:06.595197,18.600000381469727,45.70000076293945
2014-12-18 18:56:09.226948,18.600000381469727,45.70000076293945
2014-12-18 18:57:11.422250,18.600000381469727,45.599998474121094
2014-12-18 18:58:13.774533,18.600000381469727,45.599998474121094
2014-12-18 18:59:16.442526,18.700000762939453,45.70000076293945
2014-12-18 19:00:18.988851,18.700000762939453,45.599998474121094
2014-12-18 19:01:21.582634,18.700000762939453,45.599998474121094
2014-12-18 19:02:24.351104,18.600000381469727,45.400001525878906
2014-12-18 19:03:27.220655,18.600000381469727,45.400001525878906
2014-12-18 19:04:29.702291,18.700000762939453,45.400001525878906
2014-12-18 19:05:31.971507,18.700000762939453,45.400001525878906
2014-12-18 19:06:37.796404,18.700000762939453,45.400001525878906
2014-12-18 19:07:40.178072,18.700000762939453,45.400001525878906
2014-12-18 19:08:42.746505,18.700000762939453,45.400001525878906
2014-12-18 19:09:45.137613,18.700000762939453,45.29999923706055
2014-12-18 19:10:47.583002,18.700000762939453,45.29999923706055
2014-12-18 19:11:50.047191,18.700000762939453,45.29999923706055
2014-12-18 19:12:55.607353,18.700000762939453,45.29999923706055
2014-12-18 19:13:57.522577,18.700000762939453,45.20000076293945
2014-12-18 19:14:59.373710,18.700000762939453,45.099998474121094
2014-12-18 19:16:01.672501,18.700000762939453,45.099998474121094
2014-12-18 19:17:04.934772,18.799999237060547,45.099998474121094
2014-12-18 19:18:07.628227,18.799999237060547,45.0
2014-12-18 19:19:10.488006,18.799999237060547,45.0
2014-12-18 19:20:13.268058,18.799999237060547,45.0
2014-12-18 19:21:15.543383,18.799999237060547,45.0
2014-12-18 19:22:25.323024,18.799999237060547,45.0
2014-12-18 19:23:27.661259,18.799999237060547,44.900001525878906
2014-12-18 19:24:32.915895,18.799999237060547,44.900001525878906
2014-12-18 19:25:35.389396,18.799999237060547,44.900001525878906
2014-12-18 19:26:40.274613,18.799999237060547,44.900001525878906
2014-12-18 19:27:42.848267,18.799999237060547,44.79999923706055
2014-12-18 19:28:45.624469,18.799999237060547,44.79999923706055
2014-12-18 19:29:48.322678,18.799999237060547,44.79999923706055
2014-12-18 19:30:51.118130,18.899999618530273,44.900001525878906
2014-12-18 19:31:53.702569,18.799999237060547,44.70000076293945
2014-12-18 19:32:56.109842,18.899999618530273,44.900001525878906
2014-12-18 19:33:58.925271,18.799999237060547,44.70000076293945
2014-12-18 19:35:01.743960,18.899999618530273,44.900001525878906
2014-12-18 19:36:04.140187,18.799999237060547,44.70000076293945
2014-12-18 19:37:09.272200,18.799999237060547,44.70000076293945
2014-12-18 19:38:11.571879,18.899999618530273,44.79999923706055
2014-12-18 19:39:16.176206,18.899999618530273,44.79999923706055
2014-12-18 19:40:21.183248,18.899999618530273,44.79999923706055
2014-12-18 19:41:27.715760,18.799999237060547,44.599998474121094
2014-12-18 19:42:30.726617,18.799999237060547,44.599998474121094
2014-12-18 19:43:33.716014,18.899999618530273,44.70000076293945
2014-12-18 19:44:39.559068,18.799999237060547,44.599998474121094
2014-12-18 19:45:42.806061,18.799999237060547,44.599998474121094
2014-12-18 19:46:49.502605,18.899999618530273,44.70000076293945
2014-12-18 19:47:52.775001,18.899999618530273,44.70000076293945
2014-12-18 19:48:55.602667,18.899999618530273,44.70000076293945
2014-12-18 19:50:02.142612,18.799999237060547,44.599998474121094
2014-12-18 19:51:06.479601,18.899999618530273,44.70000076293945
2014-12-18 19:52:09.402724,18.899999618530273,44.599998474121094
2014-12-18 19:53:15.596966,18.899999618530273,44.599998474121094
2014-12-18 19:54:21.114816,18.899999618530273,44.599998474121094
2014-12-18 19:55:23.922133,19.0,44.5
2014-12-18 19:56:26.482767,19.0,44.70000076293945
2014-12-18 19:57:29.799858,19.0,44.70000076293945
2014-12-18 19:58:35.663044,19.0,44.5
2014-12-18 19:59:41.611274,19.0,44.5
